name,client_id,enabled,graph_api_permissions,auth_code,device_code,brk_refresh,foci,reply_addresses
Microsoft Azure Automation portal extension,fe8f0c38-d9f1-42cc-ad58-0080879a4b9b,True,"Application.Read.All,email,openid,profile,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft Azure Batch Portal Extension,0fac0caa-efd0-46cc-a6df-945f8c5eae54,True,"email,openid,profile,user_impersonation",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Bot Framework Dev Portal,f3723d34-6ff5-4ceb-a148-d99dcd2511fc,True,"Application.ReadWrite.All,email,Group.Read.All,openid,profile",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Windows 365 Ibiza Extension,69cc3193-b6c4-4172-98e5-ed0f38ab3ff8,True,"CloudPC.ReadWrite.All,DeviceManagementApps.Read.All,DeviceManagementConfiguration.Read.All,DeviceManagementRBAC.Read.All,email,Group.Read.All,GroupMember.Read.All,openid,Organization.Read.All,profile,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
AzureCommunicationsGateway,8502a0ec-c76d-412f-836c-398018e2312b,True,[None],,,,False,
Microsoft Azure Databricks portal extension,b675d171-daad-4ba1-813b-4792504ae6e2,True,"Application.Read.All,email,Group.Read.All,openid,profile,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Azure Data Factory Ibiza Extension,e8caf904-b6ac-4b01-85f6-b0d8e15e58a6,True,"Application.Read.All,email,openid,profile,User.Read",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_RecoveryServices,20a3058f-cd75-4115-8166-83f8c3767069,True,"Application.Read.All,email,openid,profile,User.Read",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_DataShare,a03453e2-fed9-4e6a-8566-f141028d83e6,True,[None],,,,False,
Azure_Digital_Twins,69cfcf0a-625d-409f-b381-8f036e2773b3,True,[None],,,,False,
Microsoft_Azure_DocumentDB,4f8d3fcc-c1ad-411c-8421-c7a41b65ff5f,True,"email,openid,profile,User.Read",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_Education,01941e19-f441-4835-b4a0-546a1da6d99c,True,"Directory.Read.All,email,openid,profile,User.Invite.All,User.Read,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_EMA,553a8bc3-7740-43c1-bd40-3112510766f8,True,"Application.Read.All,email,openid,profile",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Event Hub Portal App,dd34f6e5-71d9-4a89-95bb-75e237d6ae71,True,[None],,,,False,
Microsoft Graph Data Connect - Azure Portal,7ec03bdb-0e14-495d-9f6c-c0fd4bf2cff0,True,"Application.Read.All,email,openid,profile,User.Read",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
HDIUX_APP,6af07558-09e0-40fd-8af6-7759d010cf82,True,"Application.Read.All,GroupMember.Read.All,User.Read.All",,Yes,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
ApplicationGatewayV1ToV2CloningPortalClient,b4c79f90-05ef-4edb-a980-de88f6952049,True,[None],,,,False,
Microsoft Azure KeyVault portal extension,3686488a-04fc-4d8a-b967-61f98ec41efe,True,"Application.Read.All,email,GroupMember.Read.All,openid,profile,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_Kusto,08617521-6d76-4eb0-b336-a9efef0d8a68,True,[None],,,,False,
Microsoft.Azure.ManagedIdentities.UX,c56f381d-fc23-4d17-98a9-75fdd5a3a114,True,"Application.Read.All,email,openid,Organization.Read.All,profile,ServicePrincipalEndpoint.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft Azure MediaServices Portal Extension,e26464aa-f675-4313-a499-89e9db930949,True,"Application.ReadWrite.All,email,openid,profile,User.Read",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_Migrate,22b20989-8944-48d7-9b61-9f5e8b5d6c8f,True,"Application.Read.All,email,openid,profile,User.Read",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_Monitoring_Alerts,42aeded7-654f-4021-8573-a861f8c0eb60,True,"Application.Read.All,email,openid,profile,User.Read,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_ResourceMove,8146ae4f-bb41-4b3e-907b-fb6748544972,False,,,,,False,
Azure Sphere API,7c209960-a417-423c-b2e3-9251907e63fe,True,"Application.Read.All,email,openid,profile,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_StackMigrate,1c8fc834-e4ea-42f6-8f09-8db8fde75446,True,[None],,,,False,
Microsoft Azure Stream Analytics,66f1e791-7bfb-4e18-aed8-1720056421c7,True,"user_impersonation,profile,openid,email",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Surface Dashboard,507a7586-da5c-4e86-80f2-2bc2e55ae394,True,"DeviceManagementConfiguration.Read.All,DeviceManagementManagedDevices.Read.All,DeviceManagementRBAC.Read.All,User.Read",,Yes,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_Azure_WVD,21ff6926-4d49-46ea-a34e-e9937fd65fea,True,"email,Group.Read.All,GroupMember.Read.All,openid,profile,RoleManagement.ReadWrite.Directory,User.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft_EMM_ModernWorkplace,e9c19b55-5325-4cf3-a268-e380bc74c907,True,"DeviceManagementApps.ReadWrite.All,DeviceManagementConfiguration.ReadWrite.All,DeviceManagementManagedDevices.ReadWrite.All,DeviceManagementRBAC.ReadWrite.All,DeviceManagementServiceConfig.ReadWrite.All,Directory.Read.All,email,openid,profile",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Modern Workplace Customer APIs,c9d36ed4-91b3-4c87-b8d7-68d92826c96c,True,,,,,False,
Microsoft Intune portal extension,5926fc8e-304e-4f59-8bed-58ca97cc39a4,True,"CloudPC.Read.All,CloudPC.ReadWrite.All,DeviceManagementApps.ReadWrite.All,DeviceManagementConfiguration.ReadWrite.All,DeviceManagementManagedDevices.PrivilegedOperations.All,DeviceManagementManagedDevices.ReadWrite.All,DeviceManagementRBAC.ReadWrite.All,DeviceManagementServiceConfiguration.ReadWrite.All,Directory.AccessAsUser.All,email,openid,profile,Sites.Read.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Configuration Manager portal extension,0673e721-d668-419d-b8c7-709bfd1e7928,True,"DeviceManagementManagedDevices.Read.All,DeviceManagementRBAC.Read.All,email,openid,profile",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Microsoft Intune for Education portal extension,f52f5287-0be2-4052-83e8-e69620aa67cc,True,"BitlockerKey.Read.All,DeviceManagementApps.ReadWrite.All,DeviceManagementConfiguration.ReadWrite.All,DeviceManagementManagedDevices.PrivilegedOperations.All,DeviceManagementManagedDevices.ReadWrite.All,DeviceManagementRBAC.ReadWrite.All,DeviceManagementServiceConfiguration.ReadWrite.All,Directory.AccessAsUser.All,Directory.Read.All,email,Group.ReadWrite.All,openid,profile",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
AI Log Analytics UI,4c011fb8-5afd-4a16-9283-8bee6e25cb33,True,[None],,,,False,
ScanXManagement,c4fe64aa-7e1f-4995-bfb8-107e8ef9bbe3,True,[None],,,,False,
Microsoft_Print_Extension,90c17bc4-8398-44d4-9b47-89ed4ea32d25,True,"email,Group.Read.All,openid,PrintConnector.Read.All,Printer.FullControl.All,PrinterShare.ReadWrite.All,PrintJob.ReadWrite.All,PrintSettings.ReadWrite.All,profile,PullPrintQueue.FullControl.All,Reports.Read.All,User.ReadBasic.All",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
Azure Media Services,18fc747c-43ab-4199-aead-4371d7bd013b,True,[None],,,,False,
Azure Maps,1cf4a5f2-bf1e-4af8-83ab-f376a8b23b82,True,[None],,,,False,
MicrosoftAzureRedisCache,1e066e64-955c-4d5f-b19c-bb06dfccb678,True,[None],,,,False,
Azure Maps Resource Provider,237ab3a9-d787-4558-8a26-06c12938adaa,True,[None],,,,False,
HPC Cache Resource Provider,26c57cfa-0e4f-4f4c-8183-65dd3562dcbf,True,[None],,,,False,
Common Job Provider,2789980b-ce2c-4d1d-9fa3-094504a5645e,True,[None],,,,False,
AML Registries,27bb8476-8ca7-4034-a3a7-bcdcc76b140f,True,[None],,,,False,
Azure Monitor for VMs,2904b861-3fb2-4c0b-9a16-bb32a2a384e9,True,[None],,,,False,
Windows Virtual Desktop,291173f2-badd-4ff3-9bc0-d648484e72a3,True,[None],,,,False,
Microsoft.NotificationHubs,2a3c2abe-2536-4b6b-b166-95a1d7cb8488,True,[None],,,,False,
Azure API Management,2ad0c3e6-4811-4a33-a85d-f9ee0c7fd805,True,[None],,,,False,
Azure Time Series Insights,332dd5ef-2bce-468b-aab1-940bc4ebd97f,True,[None],,,,False,
Windows 365,373a9149-afef-4cef-93b9-648fabe529bd,True,[None],,,,False,
Azure CosmosDB for PostgreSQL AAD Authentication,3798f5f7-b3d7-43c2-a40b-825fe34b86ed,True,[None],,,,False,
Afdx Resource Provider,3999afde-af12-43c1-89ec-68568716d8e1,True,[None],,,,False,
Azure Database for PostgreSQL Marlin,3a47abca-ce03-418f-891d-18651fe077c5,True,[None],,,,False,
Azure Machine Learning Singularity,3b5879d4-86ea-470d-a17e-f7366dae504a,True,[None],,,,False,
Azure Machine Learning Services Asset Notification,3dbbb70f-6f78-4ddf-939c-2db37105a5d5,True,[None],,,,False,
Data Migration Service,43b50a11-ef3a-4d37-8ee5-e0c8a512dfe9,True,[None],,,,False,
Azure Container Registry - Dataplane,46b05578-bb96-4cec-b761-d4802bc6ab5b,True,[None],,,,False,
P2P Server,4baf8c35-5b76-40cc-b0a0-4d62288dad7d,True,[None],,,,False,
Microsoft.CustomProviders RP,4cebc331-f9c5-4a20-a364-1e229119f623,True,[None],,,,False,
Bot Service CMEK Prod,4d7aad95-9666-4245-9244-0270f94e6e01,True,[None],,,,False,
Azure Container Registry Application,4f5724ac-4dc2-4a82-bf16-b128fc593aff,True,[None],,,,False,
Bot Service Resource Provider,57c13fd7-5246-44bf-99d9-85928b28721d,True,[None],,,,False,
Azure Spring Cloud Domain-Management Dogfood,57d2b469-6257-4341-8a00-c18414024ae2,True,[None],,,,False,
JanetDesktop,5a0ad617-6fba-4faf-9f58-d4e2784d2adb,True,[None],,,,False,
MIP Exchange Solutions - SPO,670b1e76-42e9-42cd-b6bf-343c191754aa,True,[None],,,,False,
Virtual Visits App,6e90d55a-fe3d-492f-872f-f8fd3a48e6ef,True,[None],,,,False,
Azure Cognitive Search,73c2bd24-782c-4927-9522-83e66037d6e8,True,[None],,,,False,
Azure OSSRDBMS MySQL Flexible Server BYOK,76742dcf-16ee-448a-949d-48cd6c2d4167,True,[None],,,,False,
Azure HDInsight Surrogate Service,77c02f7b-de44-4cab-9cb0-017f8d81d580,True,[None],,,,False,
CosmosDBMongoClusterPrivateEndpoint,7c0b67ba-6398-475f-bbfe-3fee1c71e94e,True,[None],,,,False,
Azure Container Scale Sets,7dd0ca0e-db35-4484-9bcc-1fca0167175c,True,[None],,,,False,
Azure Search Management,7dd7d7a1-0348-46f4-a1c7-f237b0a2db65,True,[None],,,,False,
PymAuto,7e820df5-008e-4193-8a14-2d2e601fd817,True,[None],,,,False,
AnalyzeGraphAPILogs,86034260-9c03-4bd1-a9e0-5fe157ae0f30,True,[None],,,,False,
HankDesktop,8684e85f-feb7-465f-ad32-b8408797e22b,True,[None],,,,False,
Azure Blueprints,871fb170-5c42-4db8-93fb-7476090804f8,True,[None],,,,False,
Azure Spring Cloud Resource Provider,875fa7ec-316c-43a2-ac06-79ae4847857a,True,[None],,,,False,
Azure Machine Learning Authorization App 2,8a46fce9-b8a9-4824-bee6-1d3b24d34197,True,[None],,,,False,
Meru19 First Party App,8a752261-dd98-4de2-bd78-2e8536301df0,True,[None],,,,False,
Microsoft Azure Authorization Resource Provider,905ca05e-e2be-4925-ba98-056cd7e1111e,True,[None],,,,False,
Azure Machine Learning Authorization App 1,910f6787-801a-4880-b971-54d0029386da,True,[None],,,,False,
Azure Help Resource Provider,92d9fdf2-d203-4e4f-9ef9-cedd318e174d,True,[None],,,,False,
Azure API for DICOM,969b0aee-ace2-4a27-92dd-d69cc4512ede,True,[None],,,,False,
Azure Media Service,9716e5d2-76f5-485f-a19f-ce8ec7458fa8,True,[None],,,,False,
Atlas,9d3a77cc-736e-4866-a45f-37aed542557c,True,[None],,,,False,
Microsoft.ServiceBus,9fe2f6a9-96dc-4494-950c-4f5b634f9a1e,True,[None],,,,False,
Application Registration Portal,a1768800-e38a-4b25-a1a9-cafc73ef92b2,True,[None],,,,False,
Microsoft Mixed Reality,a269ec17-9d67-46b3-9822-180a072be1b5,True,[None],,,,False,
Azure Service Fabric Resource Provider,a59e9528-9141-46ef-bc9b-dd4258dcb96e,True,[None],,,,False,
Azure Healthcare APIs,aa936b86-846f-4344-ad37-b3884b511016,True,[None],,,,False,
ScottVM,aba4d445-85a2-4b5c-9246-92cc5c6b7ae0,True,[None],,,,False,
Azure Machine Learning Services,acf13426-7a5f-47ed-bfa0-680d65b48fe8,True,[None],,,,False,
Microsoft.EventGrid,b0be8fd1-302e-48bc-810c-e8b532e45138,True,[None],,,,False,
Azure Machine Learning OpenAI,b1570ef9-3b2a-4ff0-97aa-bd14ac78c734,True,[None],,,,False,
Microsoft Support Diagnostics,b17022b1-8f0e-4091-980e-a79b5d8a3699,True,[None],,,,False,
AML Inferencing Frontdoor - Staging,b414889e-35c4-4183-9e3d-4b037923fe1f,True,[None],,,,False,
Domain Controller Services,b5682da3-67a9-45ef-859f-efa0b9d97eb5,True,[None],,,,False,
Azure HDInsight Service,b7b6e0a7-d4e4-4bd5-9bac-74c26c1b0cd9,True,[None],,,,False,
Azure Spring Cloud Service Runtime Auth,b95a5ac6-0182-4059-8f24-54e875a3ab2a,True,[None],,,,False,
MIP Exchange Solutions - Teams,bcc8664b-00fb-4087-9943-14a46d4e537a,True,[None],,,,False,
Customer Service Trial PVA - readonly,bff4471c-acee-4055-a3eb-2fa154c40b2b,True,[None],,,,False,
Azure Spring Cloud Marketplace Integration,c271e2f9-1edf-44ed-b05f-8dcfeb62fc55,True,[None],,,,False,
Service Bus MSI App,c568f157-4ebd-43ae-b3c3-9699fcc646c5,True,[None],,,,False,
Azure Container Instance Service,ca0b1992-96fc-47b1-be37-3bdd772f5935,True,[None],,,,False,
Bot Service Token Store,d29a9894-0700-4b1b-b8d9-f2517818b253,True,[None],,,,False,
Databricks Resource Provider,db7dd3d5-0542-48bc-81aa-701346e5844b,True,[None],,,,False,
ASA Curation Web Tool,ddd8a68c-6220-41a2-a25d-77153f8b3449,True,[None],,,,False,
Bot Framework Composer,dfc4d895-6c50-4251-81b8-211b485265b9,True,[None],,,,False,
Azure Hilo Client,e0150823-7e17-4203-8ea3-0519d360fac1,True,[None],,,,False,
O365 LinkedIn Connection,e06b767e-6342-4a04-a421-f801693feb8d,True,[None],,,,False,
Meeting Migration Service,e07fbfb6-39b9-43ce-a86a-968354210e8d,True,[None],,,,False,
MIP Exchange Solutions - ODB,e0ed03d4-10dd-4bff-9572-f59f3ededa8b,True,[None],,,,False,
Customer Service Trial PVA,e2bcdfa9-dd6d-4352-ad8f-c13d2026e4a6,True,[None],,,,False,
Windows Cloud Login,e7aa85bb-1a1a-4ab1-8825-cc24db5e4419,True,[None],,,,False,
Azure AD Domain Services Sync,ec7ff229-8301-48d7-8be1-575d70631ec9,True,[None],,,,False,
Windows Virtual Desktop Client,f1609691-5d6a-40b9-b678-489435fbd34c,True,[None],,,,False,
Messaging Augmentation Application,f47e1068-2614-4579-b5bf-7028cfe2abb1,True,[None],,,,False,
Microsoft.Relay,f583498c-b3ee-4be0-b30c-011b5e4b0370,True,[None],,,,False,
EventGrid Data API,f72e5ece-ae04-4e8a-88be-b71c4714388e,True,[None],,,,False,
Microsoft Defender for Cloud,6b5b3617-ba00-46f6-8770-1849282a189a,True,[None],,,,False,
Windows Shell,145fc680-eb72-4bcf-b4d5-8277021a1ce8,True,"Calendars.Read,EduAssignments.Read,EduRoster.Read,email,Files.ReadWrite,Files.ReadWrite.All,openid,profile",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/145fc680-eb72-4bcf-b4d5-8277021a1ce8
SSO Extension Intune,163b648b-025e-455b-9937-a7f39a65d171,True,[None],,,,False,
Editor Browser Extension,1a20851a-696e-4c7e-96f4-c282dfe48872,True,"offline_access,openid,profile,User.Read",,Yes,,False,
#REF!,,False,,,,,,
Power Automate Desktop For Windows,386ce8c0-7421-48c9-a1df-2a532400339f,True,"Contacts.Read,email,openid,People.Read,profile,RoleManagement.Read.Directory,User.Read,User.Read.All,User.ReadBasic.All",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/386ce8c0-7421-48c9-a1df-2a532400339f
Enterprise Dashboard Project,3a4d129e-7f50-4e0d-a7fd-033add0a29f4,True,[None],,,,False,
Universal Print Enabled Printer,417ae6eb-aac8-42c8-900c-0e50debba688,True,[None],,,,False,
Office Online Speech SSO,467423d3-dc5d-4c1e-b0e7-12d85ade8da8,True,[None],,,,False,
FXIrisClient,4b0964e4-58f1-47f4-a552-e2e1fc56dcd7,True,[None],,,,False,
Graph Files Manager,52c2e0b5-c7b6-4d11-a89c-21e42bcec444,True,"email,Files.Read.All,openid,profile",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/52c2e0b5-c7b6-4d11-a89c-21e42bcec444
Windows Update for Business Deployment Service,61ae9cd9-7bca-458c-affc-861e2f24ba3b,True,"Device.Read.All,DeviceManagementRBAC.Read.All,Organization.Read.All,ServiceHealth.Read.All",,Yes,,False,
ZTNA Data Acquisition - PROD,7dd7250c-c317-4bc6-8528-8d27b02707ef,True,[None],,,,False,
Universal Print Connector,80331ee5-4436-4815-883e-93bc833a9a15,True,[None],,,,False,
Outlook Web App Widgets,87223343-80b1-4097-be13-2332ffa1d666,True,[None],,,,False,
Microsoft Visual Studio Services API,9bd5ab7f-4031-4045-ace9-6bebbad202f6,True,[None],,,,False,
Microsoft Services,9ed4cd8c-9a98-405f-966b-38ab1b0c24a3,True,,,,,False,
Common Job Provider,a99783bc-5466-4cef-82eb-ebf285d77131,True,[None],,,,False,
Universal Print PS Module,aad98258-6bb0-44ed-a095-21506dfb68fe,True,"GroupMember.Read.All,PrintConnector.ReadWrite.All,Printer.FullControl.All,PrinterShare.ReadWrite.All,PrintJob.ReadBasic.All,Reports.Read.All,User.Read,User.ReadBasic.All",,Yes,,False,
Visual Studio Code,aebc6443-996d-45c2-90f0-388ff96faa56,True,"Contacts.Read,email,Mail.ReadWrite,Mail.Send,openid,profile,Tasks.ReadWrite,User.Read,User.ReadBasic.All",yes,Yes,,False,"http://localhost,ms-appx-web://Microsoft.AAD.BrokerPlugin/aebc6443-996d-45c2-90f0-388ff96faa56"
Bot Framework Composer,ce48853e-0605-4f77-8746-d70ac63cc6bc,True,"AppCatalog.ReadWrite.All,Application.ReadWrite.All,email,openid,Organization.Read.All,profile",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/ce48853e-0605-4f77-8746-d70ac63cc6bc
Windows Update for Business Cloud Extensions PowerShell,d5097d05-956f-4ae2-b6a2-eff25f5689b3,True,[None],,,,False,
Dynamics Retail Cloud POS,d5527362-3bc8-4e63-b5b3-606dc14747e9,True,Tasks.ReadWrite,,Yes,,False,
Universal Print Native Client,dae89220-69ba-4957-a77a-47b78695e883,True,"email,openid,PrinterShare.ReadBasic.All,profile,User.Read",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/dae89220-69ba-4957-a77a-47b78695e883
Microsoft Device Registration Client,dd762716-544d-4aeb-a526-687b73838a22,True,"Directory.Read.All,email,Group.Read.All,openid,profile",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/dd762716-544d-4aeb-a526-687b73838a22
Modern Workplace App Diagnostic Authenticator,e036f41b-7edf-47ee-b373-b4b374a2e33c,True,[None],,,,False,
Office Browser Extension,e28ff72c-58a5-49ba-8125-42ec264d7cd0,True,"email,Files.ReadWrite.All,openid,profile,User.Read",yes,Yes,,False,https://login.microsoftonline.com/common/oauth2/nativeclient
Microsoft Remote Assist,fca5a20d-55aa-4395-9c2f-c6147f3c9ffa,True,"Calendars.Read,email,Files.ReadWrite,openid,profile,Sites.ReadWrite.All,User.Read",yes,Yes,,False,http://localhost
Microsoft Exchange Message Tracking Service,6326e366-9d6d-4c70-b22a-34c7ea72d73d,True,[None],,,,False,
Microsoft SharePoint Online Management Shell,9bc3ab49-b65d-410a-85ad-de819febfddc,True,user_impersonation,,Yes,,False,
Windows 365,0af06dc6-e4b5-4f28-818e-e78e62d137a5,True,,,,,False,
Teams NRT DLP Ingestion Service,0ef94e72-e4fc-4aa0-a8f4-ff27deb3e6eb,True,[None],,,,False,
EOP Admin API Web Service,10214c11-ebd3-44e8-af2f-ebcb8a79c569,True,[None],,,,False,
Consumption Billing,12ff570a-8284-47ed-adb3-fcc72b594c36,True,[None],,,,False,
Microsoft Teams IP Policy Service,1303f293-64bd-48ba-89b0-6bf538bc67f3,True,[None],,,,False,
Group Configuration Processor,1690c5aa-925a-4d0e-836b-722c795bd0d0,True,[None],,,,False,
Virtual Connector Provider,1762e607-063e-431a-a25a-f0f782acb73b,True,[None],,,,False,
IpLicensingService,189cf920-d3d8-4133-9145-23adcc6824fa,True,[None],,,,False,
MIP Exchange Solutions - SPO,192644fe-6aac-4786-8d93-775a056aa1de,True,[None],,,,False,
Policy Processor,1b489150-9b00-413a-83fd-6ef8f05b6e28,True,[None],,,,False,
Microsoft Azure Authorization Resource Provider,1dcb1bc7-c721-498e-b2fa-bcddcea44171,True,[None],,,,False,
MarketplaceAPI ISV,20e940b3-4c77-4b0b-9a53-9e16a1b010a7,True,[None],,,,False,
Reading Assignments,22d27567-b3f0-4dc2-9ec2-46ed368ba538,True,,,,,False,
Partner Customer Delegated Administration,2832473f-ec63-45fb-976f-5d45a7d4bb91,True,,,,,False,
Virtual Visits App,2b479c68-8d9b-4e27-9d85-5d74803de734,True,,,,,False,
Power Platform Governance Services - TIRPS,2b5e68f0-bdc2-45b0-920a-217d5cbbd505,True,,,,,False,
TrustedPublishersProxyService,2b61b865-d0bd-4c60-9efa-6fa934eefaac,True,[None],,,,False,
AssistAPI,2b8844d8-6c87-4fce-97a0-fbec9006e140,True,,,,,False,
MIP Exchange Solutions - Teams,2c220739-d44d-4bf7-ba5f-95cf9fb7f10c,True,[None],,,,False,
Defender for IoT - Management,3157152d-b5ae-4606-a145-6c660069bc5e,True,[None],,,,False,
K8 Bridge,319f651f-7ddb-4fc6-9857-7aef9250bd05,True,[None],,,,False,
TeamsLinkedInLiveApp,31ba6d5c-2e14-40fb-bbcb-27dc8a1bfaf5,True,[None],,,,False,
PartnerCenterCustomerServiceAppProd,34cabb34-90ae-4aca-b8c3-c457dbedf145,True,,,,,False,
SEAL All credentials,38df11dd-582e-4207-be6f-b214675f44a1,True,[None],,,,False,
ZTNA Policy Service Graph Client,3b80cd3f-61ca-49b0-8d0f-7b6760e08705,True,[None],,,,False,
teamsupgradeorchestrator-app,3cf798a6-b0c5-4d5c-9645-b5273d471fc5,True,[None],,,,False,
IC3 Modern Effective Config Worker,481115cb-6d15-4cc0-8caf-f2fee7bfbd2b,True,[None],,,,False,
Microsoft.EventGrid,4962773b-9cdb-44cf-a8bf-237846a00ab7,True,,,,,False,
Intune DeviceCheckIn ConfidentialClient,4c1a3aed-b389-4824-99b0-514c07906851,True,[None],,,,False,
CAP Package Deployer Service,4c9fc70a-8d18-4528-9113-c6f1318c4d89,True,[None],,,,False,
TeamsChatServiceApp,4cba1704-a0c1-45ee-9d41-fe75b4ef9190,True,[None],,,,False,
M365 Lighthouse API,4eaa7769-3cf1-458c-a693-e9827e39cc95,True,,,,,False,
OneDriveLTI,4f547b5f-c3f7-4d2c-a14f-0f8f1286d7d5,True,,,,,False,
Gatekeeper PPE App,5a8800f2-f31d-4654-9bed-f5b368c703f8,True,[None],,,,False,
Microsoft Support Diagnostics,5b534afd-fdc0-4b38-a77f-af25442e3149,True,[None],,,,False,
Marketplace SaaS v2,5b712e99-51a3-41ce-86ff-046e0081c5c0,True,[None],,,,False,
Gatekeeper Prod App,5bab4c7f-51c3-479b-a199-06b31afecc8f,True,[None],,,,False,
Iris Provider EOP Web Service,61c28d8b-814f-4a57-9c7f-8cd0580aead2,True,[None],,,,False,
Skype Core Calling Service,66c23536-2118-49d3-bc66-54730b057680,True,,,,,False,
Customer Service Trial PVA - readonly,6abc93dc-978e-48a3-8e54-458e593ed8cf,True,[None],,,,False,
Power Platform Insights and Recommendations Prod,6b650392-d446-472e-a422-e47047790237,True,,,,,False,
Teams CMD Services Artifacts,6bc3b958-689b-49f5-9006-36d165f30e00,True,,,,,False,
Microsoft Dynamics ERP Microservices CDS,703e2651-d3fc-48f5-942c-74274233dba8,True,[None],,,,False,
Funnel and Engagement Data Service,707aa1ac-be0a-478d-9ce7-0d2765a5c1d6,True,[None],,,,False,
Modern Support Connector,75861f5e-a448-49d7-9c99-6b59bc88c6dc,False,,,,,False,
Grade Sync,75cba773-c367-4ba4-8d4f-65f91b68c384,True,[None],,,,False,
Microsoft Teams Admin Gateway Service,78462efa-e271-409c-a90b-ce3fbd93538a,True,,,,,False,
Teams NRT DLP Service,7a274595-3618-4e6f-b54e-05bb353e0153,True,[None],,,,False,
Intune Remote Help,7e9f2fca-0cd8-4a6c-a1a0-7ffe48aec7c6,True,[None],,,,False,
EventGrid Data API,823c0a78-5de0-4445-a7f5-c2f42d7dc89b,True,[None],,,,False,
Medeina Service Dev,826870f9-9fbb-4f23-81b8-3a957080dfa2,True,,,,,False,
Meeting Migration Service,82f45fb0-18b4-4d68-8bed-9e44909e3890,True,[None],,,,False,
Business Central to Common Data Service,88c57617-94ff-4043-a396-8a85a8d38922,True,,,,,False,
Microsoft Defender for Cloud Apps - Session Controls,8a0c2593-9cbc-4f86-a247-beb7aab00d83,True,[None],,,,False,
MIP Exchange Solutions - ODB,8adc51cc-7477-49a4-be4e-263946b4d561,True,[None],,,,False,
One Outlook Web,9199bf20-a13f-4107-85dc-02114787ef48,True,,,,,False,
Microsoft Alchemy Service,91ad134d-5284-4adc-a896-d7fd24e9fa15,True,,,,,False,
Afdx Resource Provider,92b61450-2139-4e4a-a0cc-898eced7a779,True,[None],,,,False,
Customer Service Trial PVA,944861d3-5975-4f8b-afd4-3422c0b1b6ce,True,[None],,,,False,
Arc Public Cloud - Networking,9449a792-6831-40e2-9097-29dbc6dd4753,True,[None],,,,False,
